TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths,IsOverdraft
15,Cust6526,Acc28292,Credit,Payment,Home Loan,Firm E,North,Manager 3,2023-08-23,20420.39117,-7594.899508,0.212991843,541,201,True
161,Cust4584,Acc83581,Loan,Payment,Savings Account,Firm A,West,Manager 3,2024-06-13,52921.47819,60951.7824,0.357717433,565,49,False
90,Cust1913,Acc50439,Savings,Withdrawal,Savings Account,Firm A,West,Manager 3,2023-01-02,67439.68351,123969.4528,0.590670998,488,155,False
28,Cust5121,Acc97225,Savings,Deposit,Home Loan,Firm A,Central,Manager 4,2023-12-25,87320.05768,69942.38716,0.545934343,474,101,False
52,Cust8344,Acc51971,Current,Deposit,Savings Account,Firm A,North,Manager 3,2024-06-22,118019.7086,42088.94404,0.0,458,123,False
159,Cust4126,Acc49422,Credit,Transfer,Home Loan,Firm B,Central,Manager 3,2023-08-11,56945.6628,95990.4842,0.529333537,841,163,False
68,Cust9169,Acc95164,Current,Transfer,Savings Account,Firm E,Central,Manager 3,2024-05-27,78926.27688,104467.9457,0.641615526,406,112,False
155,Cust6735,Acc67701,Loan,Deposit,Credit Card,Firm A,North,Manager 1,2024-06-08,9748.42634,117223.0133,0.600394054,548,63,False
184,Cust2716,Acc15671,Current,Withdrawal,Credit Card,Firm B,Central,Manager 4,2024-04-06,37376.26097,85810.71122,0.736440008,550,166,False
158,Cust3041,Acc10996,Savings,Withdrawal,Credit Card,Firm B,South,Manager 3,2023-05-08,11989.5023,45731.50391,0.74871881,557,233,False
68,Cust7002,Acc15925,Credit,Transfer,Savings Account,Firm C,East,Manager 1,2024-02-21,48066.65184,46110.80496,0.319828186,355,130,False
58,Cust2578,Acc31539,Current,Payment,Personal Loan,Firm D,Central,Manager 2,2023-10-20,64188.76389,50634.03454,0.30076816,510,37,False
173,Cust1888,Acc35163,Savings,Withdrawal,Credit Card,Firm A,West,Manager 4,2024-01-12,58499.18423,97258.25248,0.608610365,642,37,False
129,Cust4595,Acc62446,Savings,Withdrawal,Savings Account,Firm C,West,Manager 2,2023-06-10,27716.42372,94466.99166,0.110040935,385,189,False
187,Cust3725,Acc18177,Credit,Deposit,Personal Loan,Firm A,Central,Manager 1,2024-06-22,30610.88038,30841.45023,0.780858235,473,37,False
143,Cust4360,Acc34568,Current,Payment,Mutual Fund,Firm E,East,Manager 2,2023-07-06,31117.7343,78930.95429,0.452871076,422,201,False
108,Cust3069,Acc51200,Loan,Transfer,Home Loan,Firm E,South,Manager 4,2024-04-20,46975.97318,49370.86766,0.0,516,234,False
80,Cust5500,Acc18177,Loan,Withdrawal,Savings Account,Firm E,West,Manager 2,2023-01-09,50964.53834,77844.39229,0.155831981,822,85,False
57,Cust4373,Acc87006,Loan,Deposit,Savings Account,Firm C,West,Manager 3,2023-12-10,92991.6313,106135.1714,0.843280941,594,174,False
116,Cust4684,Acc89098,Savings,Deposit,Home Loan,Firm E,Central,Manager 3,2024-03-05,4063.656822,56405.57473,0.233070118,594,93,False
101,Cust9564,Acc30787,Current,Withdrawal,Savings Account,Firm A,South,Manager 2,2023-09-24,80287.26871,43041.32863,0.509672843,571,42,False
88,Cust6776,Acc10996,Credit,Transfer,Home Loan,Firm C,North,Manager 2,2023-10-21,61545.77749,29389.27905,0.511806048,333,207,False
16,Cust9962,Acc77773,Loan,Transfer,Credit Card,Firm B,East,Manager 4,2024-01-01,66021.82458,70158.16801,0.354176544,836,207,False
185,Cust8155,Acc33287,Savings,Transfer,Savings Account,Firm D,North,Manager 3,2024-02-09,27378.93959,56575.45694,0.643963262,647,191,False
165,Cust5174,Acc18177,Loan,Withdrawal,Credit Card,Firm A,West,Manager 2,2023-01-02,38742.52123,84363.11575,0.649189029,399,176,False
59,Cust1114,Acc28154,Loan,Payment,Credit Card,Firm C,South,Manager 3,2023-11-17,24282.05761,-97.39283376,0.139303091,636,76,True
193,Cust3109,Acc47099,Credit,Withdrawal,Personal Loan,Firm A,Central,Manager 4,2023-11-18,75002.68477,71669.13284,0.043853035,594,118,False
186,Cust2694,Acc94242,Savings,Withdrawal,Home Loan,Firm C,South,Manager 1,2024-02-09,83741.51971,-3326.708728,0.531085314,476,49,True
199,Cust6028,Acc77773,Loan,Payment,Mutual Fund,Firm A,East,Manager 1,2024-01-17,68329.52669,74821.32991,0.306298558,408,135,False
151,Cust2018,Acc28295,Loan,Deposit,Savings Account,Firm E,East,Manager 2,2024-05-24,61445.42457,94539.20942,0.677843472,747,149,False
107,Cust1768,Acc50439,Current,Transfer,Home Loan,Firm E,South,Manager 1,2023-01-12,87933.25898,85065.56711,0.176469836,593,19,False
110,Cust8874,Acc21719,Credit,Payment,Credit Card,Firm D,North,Manager 2,2024-02-06,78452.83062,104951.8269,0.504972334,467,179,False
97,Cust5558,Acc49180,Loan,Deposit,Home Loan,Firm E,East,Manager 1,2023-02-14,52766.60071,73195.96578,0.317554923,787,227,False
172,Cust8390,Acc67701,Credit,Withdrawal,Credit Card,Firm C,South,Manager 2,2023-06-20,81300.52438,49336.61167,0.478732576,702,194,False
141,Cust3041,Acc49364,Current,Transfer,Home Loan,Firm A,Central,Manager 1,2023-05-04,103858.6913,70097.1371,0.461029395,616,92,False
37,Cust6082,Acc24070,Savings,Withdrawal,Mutual Fund,Firm B,East,Manager 2,2024-02-21,46374.69896,68993.03574,0.546906091,321,12,False
90,Cust9528,Acc75675,Loan,Deposit,Mutual Fund,Firm E,West,Manager 2,2024-01-20,49514.03222,85150.946,0.379303991,729,109,False
7,Cust7887,Acc49395,Savings,Withdrawal,Home Loan,Firm A,South,Manager 4,2023-04-14,43343.90705,107911.2303,0.565832779,324,154,False
40,Cust3378,Acc75675,Credit,Deposit,Home Loan,Firm C,South,Manager 3,2023-11-07,48830.72292,139240.8772,0.712879067,680,64,False
129,Cust2842,Acc96277,Current,Transfer,Savings Account,Firm E,North,Manager 1,2023-08-10,60853.26272,91040.70886,0.297941187,523,180,False
138,Cust2018,Acc88449,Savings,Withdrawal,Home Loan,Firm E,East,Manager 4,2024-01-29,48900.65068,121325.8626,0.385540497,576,68,False
116,Cust9525,Acc64393,Loan,Transfer,Credit Card,Firm A,South,Manager 3,2023-01-21,21572.90128,62865.51448,0.654081128,614,209,False
39,Cust9209,Acc78178,Savings,Transfer,Home Loan,Firm A,South,Manager 4,2023-09-24,39457.29322,106142.3485,0.298332672,589,143,False
145,Cust8390,Acc95164,Loan,Payment,Mutual Fund,Firm A,North,Manager 4,2023-05-05,82678.66821,126386.0676,0.709225521,391,34,False
161,Cust1962,Acc55729,Savings,Transfer,Savings Account,Firm A,Central,Manager 2,2023-05-11,80429.5324,74835.74255,0.457729475,477,19,False
188,Cust6350,Acc29477,Current,Transfer,Personal Loan,Firm D,East,Manager 1,2023-07-30,23704.19388,16008.86668,0.457562467,527,17,False
68,Cust6319,Acc83848,Loan,Payment,Personal Loan,Firm D,Central,Manager 3,2023-10-20,47156.20969,98804.0688,0.362561355,341,97,False
34,Cust7395,Acc29477,Current,Withdrawal,Mutual Fund,Firm C,East,Manager 2,2023-05-26,25836.98743,94064.43746,0.893741145,848,96,False
195,Cust2412,Acc49364,Credit,Transfer,Home Loan,Firm A,Central,Manager 2,2023-12-10,23629.27606,152879.4845,0.452432739,407,71,False
13,Cust1042,Acc24880,Savings,Payment,Savings Account,Firm D,North,Manager 2,2023-10-21,45130.87353,135466.7834,0.66924962,332,211,False
148,Cust1888,Acc51593,Loan,Transfer,Savings Account,Firm E,East,Manager 2,2023-03-06,44580.3977,105778.3468,0.0,847,14,False
125,Cust2942,Acc29396,Savings,Deposit,Mutual Fund,Firm B,West,Manager 1,2023-02-26,39888.00143,76910.05862,0.495719046,341,122,False
79,Cust3449,Acc51009,Credit,Payment,Home Loan,Firm C,North,Manager 2,2023-05-04,73736.28794,22419.80853,0.744508714,415,47,False
74,Cust3187,Acc88074,Current,Transfer,Credit Card,Firm B,East,Manager 4,2024-03-22,44076.87948,68948.3078,0.418686999,532,204,False
164,Cust5664,Acc69323,Current,Transfer,Mutual Fund,Firm B,Central,Manager 2,2023-08-06,20041.99537,44577.56807,0.876988832,478,101,False
137,Cust1749,Acc45101,Loan,Payment,Mutual Fund,Firm E,Central,Manager 1,2023-08-16,56995.49625,106441.7089,0.124055564,817,157,False
109,Cust7345,Acc11285,Current,Transfer,Personal Loan,Firm A,West,Manager 1,2024-05-04,17624.33249,32941.81698,0.227824673,605,29,False
135,Cust2871,Acc60432,Credit,Deposit,Home Loan,Firm D,North,Manager 4,2023-08-22,39623.1673,23284.28831,1.0,389,158,False
73,Cust6526,Acc29356,Loan,Payment,Credit Card,Firm E,North,Manager 1,2024-02-21,77047.03988,98818.10404,0.818842114,590,61,False
143,Cust5428,Acc75767,Credit,Payment,Personal Loan,Firm B,East,Manager 4,2023-11-17,21720.55146,81688.21402,0.791179131,552,176,False
115,Cust3602,Acc29007,Current,Payment,Mutual Fund,Firm E,North,Manager 3,2023-04-30,16790.22436,98078.43,0.900822008,779,201,False
183,Cust2915,Acc90887,Credit,Withdrawal,Savings Account,Firm C,West,Manager 3,2023-01-12,12226.0383,51245.51999,0.886785061,500,74,False
125,Cust1042,Acc95164,Loan,Payment,Personal Loan,Firm D,North,Manager 3,2023-05-05,51751.61023,91010.58864,0.518490672,309,70,False
59,Cust1114,Acc61926,Credit,Deposit,Mutual Fund,Firm E,South,Manager 2,2023-09-24,58886.44759,108771.1934,0.133634021,749,200,False
39,Cust8461,Acc78178,Savings,Withdrawal,Home Loan,Firm A,South,Manager 2,2023-04-26,42355.95166,70607.87368,0.516794817,624,169,False
139,Cust7481,Acc39529,Current,Transfer,Personal Loan,Firm C,South,Manager 2,2024-02-17,85535.628,64539.10798,0.260298587,310,166,False
162,Cust1747,Acc73104,Credit,Deposit,Home Loan,Firm B,Central,Manager 4,2023-09-11,55095.76821,149013.9777,0.585212517,582,166,False
90,Cust2871,Acc57700,Current,Deposit,Personal Loan,Firm A,South,Manager 2,2023-08-04,57800.36034,46485.02222,0.427675089,556,193,False
141,Cust1415,Acc45951,Current,Deposit,Home Loan,Firm D,East,Manager 3,2023-09-19,55100.4536,12724.82837,0.108420384,342,21,False
70,Cust9129,Acc92360,Current,Transfer,Savings Account,Firm C,Central,Manager 3,2023-08-11,51692.31385,62266.21083,0.434292325,350,29,False
134,Cust5705,Acc48303,Loan,Withdrawal,Home Loan,Firm B,North,Manager 3,2023-03-10,41935.5431,51559.91626,0.278963233,558,136,False
151,Cust1121,Acc13357,Current,Payment,Mutual Fund,Firm C,West,Manager 3,2024-02-08,91376.10029,60614.24956,0.6126141,491,56,False
103,Cust7994,Acc30787,Savings,Deposit,Home Loan,Firm B,Central,Manager 1,2023-11-24,3275.313341,69912.69947,0.309672871,406,136,False
70,Cust1114,Acc25132,Savings,Withdrawal,Credit Card,Firm E,Central,Manager 3,2023-01-06,33332.02351,32300.18328,0.910128082,836,14,False
107,Cust3069,Acc60432,Savings,Withdrawal,Mutual Fund,Firm B,North,Manager 3,2023-08-23,42835.6717,46412.91501,0.621988114,807,182,False
142,Cust5174,Acc26973,Loan,Deposit,Personal Loan,Firm A,West,Manager 1,2023-09-19,57426.7119,110588.4392,0.277613539,492,128,False
142,Cust8390,Acc99117,Savings,Deposit,Mutual Fund,Firm B,South,Manager 3,2024-06-13,83336.70867,24104.18124,0.665475708,533,56,False
125,Cust4780,Acc58078,Loan,Withdrawal,Home Loan,Firm C,West,Manager 2,2023-10-22,65943.33188,83848.55309,0.547097743,435,206,False
141,Cust3810,Acc16241,Credit,Transfer,Personal Loan,Firm C,North,Manager 4,2023-02-23,50001.83213,115855.5148,0.262811178,530,173,False
37,Cust7255,Acc49180,Current,Payment,Personal Loan,Firm D,North,Manager 1,2023-09-06,72889.35322,115624.2901,1.0,464,174,False
18,Cust4684,Acc94203,Current,Transfer,Home Loan,Firm B,East,Manager 3,2024-02-06,37485.36787,55493.01218,0.0,667,149,False
93,Cust3810,Acc28154,Credit,Payment,Home Loan,Firm C,Central,Manager 1,2024-02-18,21207.76196,104252.3841,0.39999207,404,151,False
118,Cust8772,Acc88074,Credit,Transfer,Credit Card,Firm E,North,Manager 1,2023-12-24,83660.43862,99334.99505,0.232454766,705,223,False
64,Cust1497,Acc19156,Credit,Transfer,Credit Card,Firm E,North,Manager 1,2024-04-25,46263.67267,68369.10299,0.292616801,356,170,False
68,Cust8772,Acc15359,Loan,Withdrawal,Savings Account,Firm D,West,Manager 1,2023-05-21,82926.69313,172192.6604,0.138269581,502,130,False
82,Cust8874,Acc31902,Loan,Payment,Personal Loan,Firm D,West,Manager 2,2023-12-21,26401.16586,88714.61015,0.10788486,772,53,False
61,Cust9216,Acc66086,Credit,Deposit,Home Loan,Firm A,East,Manager 4,2023-02-10,86843.34882,67124.84803,0.46620096,514,169,False
64,Cust1962,Acc43309,Credit,Withdrawal,Home Loan,Firm A,South,Manager 1,2024-01-17,64019.07438,38447.04711,0.729205254,790,35,False
9,Cust3378,Acc55729,Credit,Deposit,Credit Card,Firm D,South,Manager 2,2023-06-17,20832.40836,47470.99917,0.935208306,717,88,False
185,Cust1497,Acc94203,Credit,Deposit,Personal Loan,Firm A,East,Manager 1,2023-06-06,50913.41217,112648.2387,0.496910512,566,96,False
90,Cust4461,Acc33287,Credit,Deposit,Personal Loan,Firm E,South,Manager 2,2023-03-08,96244.93547,16531.53977,0.956349529,812,69,False
168,Cust7493,Acc28295,Credit,Transfer,Personal Loan,Firm E,Central,Manager 4,2024-04-25,94588.41022,82780.80714,0.721835126,498,196,False
31,Cust5920,Acc29477,Loan,Deposit,Home Loan,Firm B,Central,Manager 2,2023-10-19,108199.4219,-7930.044232,0.587094298,357,197,True
73,Cust9209,Acc10117,Savings,Transfer,Credit Card,Firm E,West,Manager 1,2023-01-30,57310.76365,79464.39475,0.354694312,354,60,False
134,Cust8288,Acc11188,Savings,Payment,Personal Loan,Firm C,East,Manager 1,2024-02-04,47961.61094,47274.09643,0.607606696,708,227,False
110,Cust2457,Acc64022,Credit,Deposit,Credit Card,Firm E,North,Manager 1,2024-03-01,36295.00606,92332.00578,0.607427612,417,110,False
156,Cust7933,Acc94203,Credit,Payment,Personal Loan,Firm A,South,Manager 4,2023-06-19,83159.24281,62711.38686,0.337064734,706,185,False
155,Cust6350,Acc82298,Credit,Payment,Personal Loan,Firm A,East,Manager 2,2023-08-10,53458.65995,50948.43034,0.655821018,510,162,False
111,Cust2539,Acc82381,Credit,Deposit,Home Loan,Firm C,Central,Manager 3,2024-03-12,81377.64979,96683.8512,0.21063198,438,141,False
181,Cust7395,Acc64022,Credit,Payment,Home Loan,Firm E,South,Manager 3,2023-07-06,13343.68021,120643.7842,0.417123573,486,74,False
40,Cust6038,Acc28292,Current,Withdrawal,Personal Loan,Firm D,East,Manager 4,2023-11-29,62448.64899,48162.54242,0.463641759,394,208,False
99,Cust2067,Acc88252,Credit,Deposit,Personal Loan,Firm A,East,Manager 4,2024-03-05,54147.57857,69683.58,0.52668084,710,118,False
40,Cust9962,Acc16241,Loan,Withdrawal,Credit Card,Firm B,East,Manager 1,2023-09-13,107454.8702,80487.11821,0.274255606,839,176,False
37,Cust2109,Acc58667,Current,Deposit,Personal Loan,Firm B,South,Manager 1,2023-12-17,32337.37579,11788.35622,0.711443599,789,98,False
93,Cust9209,Acc33287,Current,Payment,Home Loan,Firm D,Central,Manager 1,2023-04-17,57472.86249,97148.87076,0.44664148,709,230,False
169,Cust2539,Acc40952,Credit,Deposit,Credit Card,Firm C,East,Manager 3,2023-02-10,36650.26331,60637.5457,0.230259329,596,229,False
71,Cust9248,Acc58078,Loan,Payment,Credit Card,Firm C,Central,Manager 3,2024-02-06,99304.76595,28643.57539,0.839980473,408,199,False
34,Cust9209,Acc83581,Current,Withdrawal,Personal Loan,Firm D,East,Manager 2,2024-03-30,78385.67276,112639.8533,0.298416241,424,173,False
124,Cust9683,Acc94907,Loan,Payment,Savings Account,Firm B,East,Manager 4,2024-03-30,77680.64577,28420.48569,0.379906725,566,33,False
104,Cust1840,Acc16664,Loan,Withdrawal,Home Loan,Firm D,East,Manager 3,2023-11-17,43131.9074,112865.4348,0.515911314,576,178,False
170,Cust2357,Acc29356,Loan,Withdrawal,Personal Loan,Firm D,East,Manager 4,2024-01-20,79365.14316,102568.9506,0.361710564,680,34,False
62,Cust1609,Acc49180,Loan,Transfer,Savings Account,Firm C,North,Manager 3,2024-05-04,14373.44064,109459.1101,0.340206486,344,41,False
51,Cust7388,Acc15671,Savings,Payment,Personal Loan,Firm C,North,Manager 2,2023-12-25,81085.4927,103488.6667,0.890485187,555,235,False
177,Cust8529,Acc65144,Credit,Deposit,Personal Loan,Firm C,East,Manager 3,2023-07-26,33986.04497,90379.4865,0.47334929,412,16,False
175,Cust1042,Acc37688,Credit,Deposit,Mutual Fund,Firm C,West,Manager 1,2023-05-04,73704.40577,92953.60205,0.341422272,778,16,False
60,Cust2842,Acc76549,Loan,Withdrawal,Home Loan,Firm B,North,Manager 3,2023-03-16,57505.58306,83723.12076,0.261022938,826,238,False
133,Cust6351,Acc32627,Current,Withdrawal,Savings Account,Firm D,North,Manager 1,2023-03-13,43107.53554,66514.62722,0.236976176,591,223,False
178,Cust3187,Acc41829,Savings,Deposit,Credit Card,Firm C,East,Manager 4,2023-06-19,85181.44076,150498.1361,0.234322311,568,173,False
32,Cust2694,Acc30852,Current,Payment,Savings Account,Firm B,North,Manager 2,2023-08-11,79185.3666,97537.3143,0.463687334,724,163,False
35,Cust4201,Acc96868,Savings,Payment,Personal Loan,Firm C,Central,Manager 3,2024-04-25,60353.55204,84149.53982,0.668665113,783,63,False
136,Cust1223,Acc46655,Savings,Payment,Home Loan,Firm E,South,Manager 2,2023-11-21,18961.38954,122454.1678,0.574066427,320,72,False
107,Cust8266,Acc73104,Loan,Transfer,Credit Card,Firm E,West,Manager 3,2023-02-23,14767.4366,107157.0243,0.496113104,826,224,False
150,Cust4201,Acc92558,Savings,Payment,Mutual Fund,Firm A,West,Manager 1,2023-03-03,27446.28938,90963.351,0.177443343,482,162,False
175,Cust8660,Acc38559,Loan,Payment,Credit Card,Firm C,East,Manager 4,2023-05-03,33713.46088,40568.46697,0.528481758,749,169,False
169,Cust4763,Acc21264,Loan,Deposit,Personal Loan,Firm A,Central,Manager 1,2023-03-06,79561.48165,88463.60543,0.224308659,401,63,False
52,Cust7855,Acc33287,Credit,Payment,Home Loan,Firm B,East,Manager 1,2023-12-10,116384.8674,95777.50538,0.529809843,610,37,False
132,Cust4241,Acc52131,Loan,Withdrawal,Savings Account,Firm B,North,Manager 4,2023-09-08,99465.08505,108296.8831,0.292345128,675,214,False
13,Cust9525,Acc35419,Current,Payment,Mutual Fund,Firm B,South,Manager 3,2024-01-20,53691.61517,89788.61765,0.580636428,827,12,False
185,Cust6350,Acc39482,Savings,Payment,Credit Card,Firm D,South,Manager 4,2023-01-12,489.5674515,93409.72199,0.878544472,827,209,False
195,Cust8416,Acc99549,Loan,Payment,Credit Card,Firm C,West,Manager 1,2023-08-04,67346.20275,100915.9208,0.432718677,541,128,False
133,Cust5105,Acc54589,Savings,Payment,Personal Loan,Firm D,Central,Manager 1,2024-01-17,42571.23644,54504.01489,0.112544786,699,68,False
69,Cust5500,Acc88516,Loan,Transfer,Home Loan,Firm E,Central,Manager 1,2024-06-13,29132.47264,84933.27215,0.661897139,509,16,False
68,Cust2716,Acc61827,Credit,Transfer,Personal Loan,Firm B,East,Manager 3,2024-02-13,55670.3488,53430.44735,0.649733969,786,172,False
91,Cust9666,Acc60432,Current,Payment,Credit Card,Firm A,North,Manager 3,2023-11-25,64075.88515,132795.7895,0.759080844,596,19,False
55,Cust2443,Acc32627,Credit,Deposit,Mutual Fund,Firm B,North,Manager 2,2023-07-25,70765.07033,63233.41015,0.46896902,444,147,False
92,Cust5385,Acc99549,Loan,Deposit,Mutual Fund,Firm D,Central,Manager 3,2024-02-18,70443.88751,38122.66501,0.922800831,391,154,False
151,Cust1887,Acc50439,Current,Transfer,Mutual Fund,Firm E,East,Manager 1,2024-06-22,78520.68732,129857.2049,0.488826325,497,68,False
101,Cust8772,Acc29646,Credit,Deposit,Savings Account,Firm E,North,Manager 1,2024-05-04,36055.57428,65702.29002,0.33999291,791,87,False
63,Cust7388,Acc15925,Loan,Deposit,Credit Card,Firm E,North,Manager 3,2024-05-24,59674.55805,74991.76843,0.399234866,408,78,False
146,Cust2842,Acc33287,Credit,Deposit,Home Loan,Firm E,West,Manager 1,2024-06-08,61255.52247,92881.7322,0.427752735,681,34,False
111,Cust9525,Acc78178,Loan,Transfer,Personal Loan,Firm B,North,Manager 1,2023-06-19,12026.40536,71239.18852,0.541988007,606,14,False
79,Cust1962,Acc31902,Current,Withdrawal,Personal Loan,Firm E,South,Manager 1,2023-08-16,45180.46191,48328.69388,0.188760642,515,89,False
148,Cust1569,Acc49180,Savings,Payment,Home Loan,Firm E,North,Manager 1,2024-03-14,108847.1372,11008.63071,0.654023086,715,194,False
15,Cust4402,Acc46655,Credit,Payment,Credit Card,Firm A,Central,Manager 4,2023-09-13,22480.31537,44347.37349,0.923168849,606,27,False
81,Cust3109,Acc74656,Loan,Transfer,Home Loan,Firm D,East,Manager 4,2023-10-23,45087.75775,105254.027,0.901523906,327,9,False
118,Cust1189,Acc35419,Credit,Payment,Savings Account,Firm C,Central,Manager 3,2023-05-29,54794.2096,87465.68742,0.538006784,765,184,False
150,Cust5916,Acc78178,Savings,Transfer,Home Loan,Firm D,Central,Manager 2,2024-02-13,84509.32904,80805.29495,0.213851008,679,180,False
77,Cust1114,Acc99117,Loan,Transfer,Savings Account,Firm E,South,Manager 3,2023-08-06,45808.22065,64339.3263,0.844480374,349,100,False
148,Cust2464,Acc53466,Current,Transfer,Home Loan,Firm E,North,Manager 3,2023-11-21,101126.2783,79816.89773,0.16578917,557,221,False
99,Cust4669,Acc95164,Current,Payment,Home Loan,Firm A,North,Manager 2,2023-12-10,76095.67879,45391.94748,0.29393059,813,193,False
191,Cust1644,Acc97225,Savings,Payment,Home Loan,Firm A,East,Manager 2,2024-04-20,62043.33367,30328.48125,0.676610291,523,238,False
13,Cust9683,Acc26026,Credit,Withdrawal,Savings Account,Firm C,North,Manager 4,2023-02-05,22055.38381,123866.7604,0.519316091,699,197,False
79,Cust2944,Acc12334,Credit,Withdrawal,Savings Account,Firm E,West,Manager 1,2023-11-08,20721.72289,95566.95106,0.557657949,591,13,False
58,Cust6351,Acc20297,Credit,Payment,Savings Account,Firm B,Central,Manager 2,2023-12-09,67914.71877,32629.78131,0.725157535,623,16,False
162,Cust3069,Acc78178,Credit,Deposit,Mutual Fund,Firm B,West,Manager 3,2024-05-27,40976.42581,26361.59064,0.455157604,401,138,False
187,Cust5253,Acc13357,Loan,Transfer,Home Loan,Firm D,West,Manager 1,2023-02-12,100849.9219,14080.34109,0.463796421,732,140,False
157,Cust9535,Acc29356,Current,Payment,Credit Card,Firm A,Central,Manager 1,2023-09-13,38164.46807,121390.4033,0.210561108,689,214,False
33,Cust3315,Acc60432,Credit,Payment,Home Loan,Firm D,West,Manager 3,2024-03-14,40290.33266,52959.97986,0.324059145,791,30,False
197,Cust5610,Acc48501,Current,Deposit,Mutual Fund,Firm D,North,Manager 3,2024-02-13,88306.22976,37066.1505,0.736374793,418,16,False
174,Cust8091,Acc92104,Savings,Payment,Savings Account,Firm D,North,Manager 1,2023-12-09,96564.53627,31550.3414,0.352920743,569,39,False
6,Cust4346,Acc39482,Credit,Payment,Home Loan,Firm A,West,Manager 4,2023-03-03,119064.012,57864.79042,0.370544693,315,223,False
120,Cust5255,Acc71388,Loan,Withdrawal,Savings Account,Firm B,South,Manager 3,2023-03-16,53811.22348,23988.62929,0.727070867,759,40,False
32,Cust5574,Acc39482,Current,Withdrawal,Home Loan,Firm A,West,Manager 1,2023-03-18,74358.80958,59609.04993,0.254084213,723,104,False
167,Cust1114,Acc11188,Savings,Transfer,Credit Card,Firm B,South,Manager 4,2024-03-21,56344.62622,22319.30264,0.420685464,730,19,False
180,Cust9525,Acc16241,Current,Withdrawal,Credit Card,Firm D,Central,Manager 4,2023-10-19,41204.34061,73145.42756,0.63776292,590,95,False
67,Cust5320,Acc53466,Loan,Payment,Personal Loan,Firm E,West,Manager 1,2023-08-23,39589.99784,114199.3097,0.388519179,800,21,False
188,Cust9683,Acc38559,Current,Transfer,Credit Card,Firm A,East,Manager 2,2023-03-06,22727.53502,45388.35693,0.499305226,422,40,False
45,Cust7887,Acc99409,Current,Withdrawal,Home Loan,Firm C,Central,Manager 4,2024-03-22,10465.13377,79586.71799,0.329887505,565,167,False
110,Cust4625,Acc76597,Credit,Withdrawal,Credit Card,Firm B,Central,Manager 1,2024-02-06,61789.41649,73009.14795,0.490458154,713,174,False
71,Cust1962,Acc65144,Credit,Withdrawal,Savings Account,Firm D,South,Manager 1,2024-02-06,63772.79237,83719.29156,0.406372208,400,146,False
66,Cust3725,Acc49180,Loan,Withdrawal,Mutual Fund,Firm C,Central,Manager 2,2023-03-16,105887.3533,61303.90933,0.482035752,714,157,False
3,Cust6351,Acc94907,Current,Withdrawal,Mutual Fund,Firm E,West,Manager 4,2024-03-22,61087.22354,75651.9526,0.328333473,498,211,False
173,Cust4373,Acc32212,Current,Withdrawal,Home Loan,Firm C,West,Manager 4,2023-05-05,73677.76309,19046.08483,0.623346328,773,183,False
154,Cust6292,Acc18057,Current,Transfer,Savings Account,Firm C,Central,Manager 3,2024-01-20,3115.052735,58960.17059,0.267590053,330,174,False
163,Cust8765,Acc83005,Loan,Withdrawal,Home Loan,Firm D,East,Manager 1,2023-08-06,53985.46159,-2144.227266,0.657158322,321,167,True
110,Cust8390,Acc80442,Credit,Deposit,Savings Account,Firm E,Central,Manager 4,2023-12-17,31746.66434,38952.82956,0.711267093,759,112,False
62,Cust9666,Acc11062,Savings,Payment,Credit Card,Firm C,South,Manager 3,2024-02-08,11587.43563,35868.21229,0.245529459,705,84,False
99,Cust5320,Acc29356,Current,Withdrawal,Home Loan,Firm D,West,Manager 2,2023-09-19,52029.03692,101542.3201,1.0,505,11,False
40,Cust8344,Acc76597,Loan,Withdrawal,Personal Loan,Firm E,South,Manager 1,2023-05-26,23146.13851,50868.14086,0.266946227,634,200,False
104,Cust3378,Acc83581,Savings,Payment,Credit Card,Firm E,West,Manager 4,2023-03-26,97576.50987,33173.31451,0.500630601,678,56,False
31,Cust1609,Acc42710,Loan,Transfer,Credit Card,Firm C,South,Manager 1,2024-02-09,117036.3605,86240.05676,0.974859176,397,192,False
4,Cust3187,Acc82926,Loan,Transfer,Credit Card,Firm A,North,Manager 2,2023-04-23,52858.54295,22479.76515,0.593508322,390,57,False
115,Cust8091,Acc11062,Credit,Payment,Mutual Fund,Firm B,Central,Manager 1,2023-11-08,15601.70053,40406.05293,0.216164214,384,71,False
131,Cust7793,Acc77773,Savings,Transfer,Mutual Fund,Firm A,South,Manager 2,2023-07-30,67544.30827,109819.5462,0.379389845,456,194,False
153,Cust9528,Acc52650,Credit,Withdrawal,Home Loan,Firm D,Central,Manager 2,2023-01-09,48020.80693,49411.34506,0.380839403,783,219,False
46,Cust1840,Acc21719,Loan,Payment,Home Loan,Firm A,West,Manager 4,2023-01-30,52703.86447,33757.82981,0.560852701,552,65,False
127,Cust2357,Acc22799,Current,Deposit,Mutual Fund,Firm A,North,Manager 1,2023-11-08,20738.2151,62326.35309,0.54502493,750,157,False
191,Cust4373,Acc23985,Credit,Payment,Mutual Fund,Firm B,South,Manager 1,2023-03-08,68462.48817,38547.13527,0.133522023,786,85,False
128,Cust9038,Acc12334,Current,Deposit,Personal Loan,Firm A,South,Manager 2,2024-05-22,73539.35745,72436.31036,0.279573754,718,146,False
